2.473529338836669922e+00,2.950972318649291992e-01,9.940261244773864746e-01,9.944061636924743652e-01,7.008361816406250000e-02,1.305161714553833008e+00,6.444384098052978516e+00,6.475309133529663086e-01,1.703447103500366211e+00,9.999274015426635742e-01,7.060228271484375000e+02,2.336374855041503906e+01,6.451505279541015625e+01
5.129289031028747559e-01,2.361851483583450317e-01,9.991421699523925781e-01,9.992105960845947266e-01,1.169331837445497513e-02,5.681416988372802734e-01,4.537703990936279297e+00,2.551651597023010254e-01,3.227850198745727539e-01,9.995652437210083008e-01,4.650381835937500000e+03,6.120519256591796875e+01,1.140546724200248718e-01
7.244178652763366699e-01,7.956925630569458008e-01,9.953127503395080566e-01,9.973176717758178711e-01,7.675679773092269897e-02,1.303881525993347168e+00,6.595663070678710938e+00,6.781629323959350586e-01,1.700107097625732422e+00,9.999337196350097656e-01,4.262630004882812500e+02,1.943092536926269531e+01,3.884933233261108398e+00
1.828431367874145508e+00,4.985142648220062256e-01,9.971663355827331543e-01,9.973784089088439941e-01,4.405720904469490051e-02,1.307966589927673340e+00,5.607580661773681641e+00,4.764877855777740479e-01,1.710776686668395996e+00,9.998845458030700684e-01,2.012948486328125000e+03,4.084685134887695312e+01,1.255847072601318359e+01
1.184497594833374023e+00,6.109288930892944336e-01,9.946388006210327148e-01,9.965398907661437988e-01,7.334391027688980103e-02,1.231153488159179688e+00,6.619837760925292969e+00,6.933639645576477051e-01,1.515738844871520996e+00,9.999306797981262207e-01,4.213906555175781250e+02,1.924662208557128906e+01,2.386863946914672852e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.843137718737125397e-03,-1.531886300654150546e-05,9.999693632125854492e-01,9.999694824218750000e-01,2.390543668298050761e-04,6.254021823406219482e-02,1.076652288436889648e+00,5.108084529638290405e-02,3.911279141902923584e-03,9.791666865348815918e-01,7.691497656250000000e+04,2.724413757324218750e+02,1.092746853828430176e-03
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.715073347091674805e-01,2.771659195423126221e-01,9.981312751770019531e-01,9.982134699821472168e-01,1.915995217859745026e-02,6.208145618438720703e-01,5.288318157196044922e+00,3.772110939025878906e-01,3.854106962680816650e-01,9.997345805168151855e-01,1.453797729492187500e+03,3.617613983154296875e+01,1.986389350891113281e+01
1.947058796882629395e+00,2.899762988090515137e-01,9.962010979652404785e-01,9.963103532791137695e-01,5.031331256031990051e-02,1.152854084968566895e+00,5.994170665740966797e+00,5.137077569961547852e-01,1.329072594642639160e+00,9.998989105224609375e-01,7.236633300781250000e+02,2.571302795410156250e+01,3.895980715751647949e-01
8.738358020782470703e-01,4.815170466899871826e-01,9.955739974975585938e-01,9.969477653503417969e-01,4.710896685719490051e-02,9.016069173812866211e-01,6.315854549407958984e+00,6.048930287361145020e-01,8.128950595855712891e-01,9.998920559883117676e-01,4.292973632812500000e+02,2.024440383911132812e+01,5.270666503906250000e+01
3.336274623870849609e+00,4.845539331436157227e-01,9.885892271995544434e-01,9.913055896759033203e-01,1.424407958984375000e-01,1.804380178451538086e+00,7.226175308227539062e+00,9.796280264854431152e-01,3.255787849426269531e+00,9.999642968177795410e-01,3.280740356445312500e+02,1.606076240539550781e+01,7.902871704101562500e+01
1.684895873069763184e+00,5.746160149574279785e-01,9.927855134010314941e-01,9.947501420974731445e-01,9.491475671529769897e-02,1.400646686553955078e+00,6.861361503601074219e+00,7.634128928184509277e-01,1.961811304092407227e+00,9.999464154243469238e-01,2.909932861328125000e+02,1.635161590576171875e+01,4.004545688629150391e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.558455944061279297e+00,8.296343684196472168e-01,9.840707182884216309e-01,9.899897575378417969e-01,4.451497495174407959e-01,3.923550605773925781e+00,7.854638099670410156e+00,1.251545310020446777e+00,1.539424896240234375e+01,9.999885559082031250e-01,8.704743957519531250e+01,9.212662696838378906e+00,5.312430191040039062e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.578707218170166016e+00,4.739685356616973877e-01,9.892780780792236328e-01,9.908785223960876465e-01,1.470998078584671021e-01,2.052734375000000000e+00,7.100107192993164062e+00,8.983157873153686523e-01,4.213718414306640625e+00,9.999654293060302734e-01,6.648863525390625000e+02,2.119668197631835938e+01,3.701274108886718750e+02
7.753369808197021484e-01,5.568695664405822754e-01,9.981158375740051270e-01,9.983400106430053711e-01,3.170776367187500000e-02,9.184045195579528809e-01,5.504684448242187500e+00,4.010966122150421143e-01,8.434668779373168945e-01,9.998396039009094238e-01,1.059518798828125000e+03,3.148084449768066406e+01,7.930827140808105469e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
